institution_id,language_code,institution_international_name
55021457,sw,World Agroforestry Centre
146620803,zh-cn,温州大学
3131965639,es,Universidad Senghor de Alejandría
4210094255,en,Revolugenix (Brazil)
97553796,kk,Крайова университеті
2799994930,es,Nicholas H Noyes Memorial Hospital
2800773881,pl,Centrum Satelitarne Unii Europejskiej
83399316,eu,Rockefeller Unibertsitatea
159650629,ast,Universidá de Sassari
4210109253,en,Agricultural Biotechnology Institute
2800674713,en,Indian Rheumatology Association
150729083,fi,Brasilian yliopisto
145686274,zh-hans,德国金属工业工会
4210112119,en,Vasantdada Patil Ayurvedic Medical College & Institute Of Yoga
4210129625,en,Biognos (Sweden)
92652153,fr,institut océanographique de Floride
2801350356,zh,欧洲研究委员会
2802222990,xh,IBhunga leNkxaso-mali laseSkotlani
4210115398,en,Instituto da Visão
169086405,ur,ونتھروپ یونیورسٹی
165488957,ja,嶺南大学
204410293,en,MiraCosta College
4210121137,en,Trusted Positioning (Canada)
1337321241,de,Internationale Föderation der Rotkreuz- und Rothalbmond-Gesellschaften
55486353,lv,Rīda koledža
79085458,zh-my,世界经济论坛
176453806,el,Πανεπιστήμιο του Πότσνταμ
4210100872,en,Guangzhou Academy of Special Equipment Inspection and Testing
4210134069,en,The Fan Fox and Leslie R. Samuels Foundation
199612878,bg,Аджиномото
113409471,zh-hant,金烏工科大學
4210109075,en,Société Française de Médecine Vasculaire
874769580,de,Tenaga Nasional
454632,es,Hella
136199984,ban,Univérsitas Harvard
2802101015,zh-hant,羅伯特·博世基金會
4210110065,en,Conservatory of Vicenza
66958751,ur,ووڈز ہول اوشنوگرافک انسٹی ٹیوشن
1301669915,sr-ec,Хрватска академија знаности и умјетности
16764540,ga,Ollscoil Suwon
1311289386,ro,Departamentul Educației din Statele Unite
4210126582,en,QuikTrip (United States)
4391767923,en,State Key Laboratory of Systematic and Evolutionary Botany
113428412,ca,École Normale Supérieure de Lyon
109072018,ja,ベルモント修道会大学
26889942,tr,Azerbaycan Teknik Üniversitesi
926574661,pt-br,Universidade de Leipzig
98647062,ga,Clariant
89783846,kk-arab,ەۋروپا مەن جەرورتا تەڭىزى جاعالاۋىنداعى وسىمدىكتەرىن قورعاۋ ۇيىمى
4210087330,en,State Institution National Antarctic Scientific Center
72375662,en,Osaka Institute of Technology
352274,kn,ಡೆಕ್ಕನ್ ಕಾಲೇಜ್ ಸ್ನಾತಕೋತ್ತರ ಮತ್ತು ಸಂಶೋಧನಾ ಸಂಸ್ಥೆ
2801662971,zh-hans,安卡拉大学
2801035888,zh-cn,格蕾丝王妃医院
4210097509,en,Second Affiliated Hospital of Chongqing Medical University
1293612202,tk,Toyota
342246540,ne,कर्नाटक राज्य खुल्ला विश्वविद्यालय
170935008,nap,Pontifícia Universidade Católica de Minas Gerais
31586040,zh-cn,东嫘
1282311441,nn,Lawrence Livermore National Laboratory
1296127346,ga,Broadcom Inc.
874386039,gl,Universidad Nacional de La Plata
4210150172,en,First Affiliated Hospital of Bengbu Medical College
4210115895,en,Management and Development for Health
119971240,zh-hans,北欧理论物理研究所
2803094215,th,พิพิธภํณฑ์วิทยาศาสตร์
1312264882,th,กระทรวงแรงงานสหรัฐ
118517470,pt-br,Instituto de Física Lebedev
2801871972,en,Chengdu Research Base of Giant Panda Breeding
2801350356,fa,شورای پژوهش اروپا
4210112818,en,New York City Police Foundation
155173764,ur,روچیسٹر انسٹیٹیوٹ آف ٹیکنالوجی
45812101,cs,Běloruská národní technická univerzita
2800991832,ja,オランダ科学研究機構
28638086,pt,Universidade da Ilha de Vancouver
74653059,fr,Public Health Foundation of India
4210114339,en,Deyang Stomatological Hospital
1293811555,nl,Departement van Gezondheid
172446870,ca,Universitat de Càller
131740757,en,Texas A&M International University
71437568,pt,Universidade de Pernambuco
4210145833,en,New Jersey Sea Grant Consortium
4210146939,en,G. Kuppuswamy Naidu Memorial Hospital
4210145461,en,Bensham Hospital
4210124490,en,CleverMaps (Czechia)
882009436,zh,中臺科技大學
25621075,fa,موسسه ملی فناوری مد
4388482700,en,Air Force Research Laboratory Munitions Directorate
73668669,zh,是威差亚皇家理工大学
166809047,ka,სტავროპოლის სახელმწიფო აგრარული უნივერსიტეტი
3129657146,tl,Pamantasang FEATI
4210126767,en,"Scientific Research Institute ""Kulon"""
70983195,eu,Syracuseko unibertsitatea
18452120,cy,Prifysgol Yantai
200650556,zh-hans,阿格德尔大学
92528248,zh-hant,卡塔爾基金會
4389425513,en,Centre d'Études Médiévales Anglaises
4210121186,en,Royal Marsden Hospital
2802519309,zh,澳大利亞天文學會
53040446,be,Уральскі дзяржаўны ўніверсітэт шляхоў зносін
4210166265,en,Remington-Davis Clinical Research
123431417,zh,斯克里普斯研究所
56490300,ka,ციმბირის სახელმწიფო აეროკოსმოსური უნივერსიტეტი
4210115168,en,Novel (Germany)
135310074,fi,Wisconsinin yliopisto
154348853,ga,Ollscoil Uathrialach Santo Domingo
4210097821,en,American Headache Society
2802775644,it,Royal Liverpool University Hospital
927188692,pt,Botanical Society of America
1332596392,ca,Hospitals Shriners per infants
4210165760,en,College of Accounting
3131869939,sl,NBCUniversal
1283382300,sl,BMW
38119467,pt,Chr. Hansen
165525304,nb,Edge Hill University
2800948798,hy,Պուշկինի անվան Կերպարվեստի թանգարան
183934855,de,Genentech
3131658906,zh,巴吞他尼大学
4387930253,en,"Catalyse, Polymérisation, Procédés et Matériaux"
3131663833,zh,国王因斯学会
150545354,nl,Tavistock Clinic
4210152220,en,Evonik (Switzerland)
4210153542,en,ERGONOMIC Institut für Arbeits- und Sozialforschung Forschungsgesellschaft (Germany)
4210109533,en,INFN Sezione di Pavia
2800161224,da,Cape Town by
162346809,en-gb,Institut national des langues et civilisations orientales
86891164,zh-hant,英國食品標準局
4210097798,en,Milwaukee Teacher Education Center
4322298,el,Πανεπιστήμιο Τάουσον
4210120203,en,Shanghai Academy of Science & Technology
51226738,zh-my,东亚大学
35304288,en,Haluoleo University
131651094,ru,Денверский университет
116292333,ro,GRIPS
67171562,cs,Yara
2799513029,he,שירות המודיעין והביטחון
1281029379,br,Ajañs Etrebroadel an Energiezh Atomek
2801724664,en,Newton Public Schools
1301390666,nl,Qatar Airways
170486558,arz,جامعة بومبيو فابرا
137853757,be,Говардскі ўніверсітэт
4210109246,en,Top Institute Pharma
4210111306,en,Association pour la Promotion du Sport chez l'Enfant Malade
1316630387,fa,آدیداس
4210134763,en,Thrombosis Research Institute
102502594,pnb,نارتھرن الینوۓ یونیورسٹی
96357137,arz,جامعة سانت بول
4210090266,en,INFN Sezione di Roma III
34809795,cy,Ysgol Feddygol Hannover
95583923,it,Direction générale de l'Armement
222471920,ml,ആറുപടൈ വീട് മെഡിക്കൽ കോളേജ്
4210115331,en,Tianjin Children's Hospital
2802905149,cy,Bwrdd Cyfarwyddwyr y Gronfa Ffederal
19990685,nb,Albanias vitenskapsakademi
2800026062,en,Bedford Institute of Oceanography
1315289610,nl,American Library Association
3131544347,uk,Інститут сироватки крові Індії
385545280,io,IUPAK
4210092345,en,Institute for Justice & Democracy in Haiti
2801652627,zh-hk,美國人工智能協會
4210142129,en,Aristocrat Plastic Surgery & MedAesthetics
1279808887,wuu,美国国家标准学会
327656168,fi,ASTM International
4210110894,en,EQUIcon (Germany)
2800156163,de,Deutsche Akademie der Naturforscher Leopoldina
4210143362,en,MagArray (United States)
223035780,zh-cn,圣犹达医疗
887064364,ar,جامعة أمستردام
4210122041,en,Total (Belgium)
2801045807,en-ca,Shenzhen Stock Exchange
95179123,sv,Modesto Junior College
2799802789,ff,"City Hospital, Birmingham"
4210133192,en,Nitto Boseki (Japan)
2799762726,en,New Cross Hospital
2799297960,ca,Mecachrome
26805570,ja,農業技術のジョモ・ケニヤッタ大学
277688954,ku,Zanîngeha Paris-Saclay
2801946798,arz,كليه كوياماكا
4210123508,en,TTC Technologies (United States)
43406934,ga,Ollscoil Laval
4210111929,en,Azienda Ospedaliera S.Giuseppe Moscati
178232147,fr,université de Guizhou
2801641283,ja,エストニア文学博物館
4210124823,en,ActionAid Ireland
201933988,en,Kagawa University
4210130382,en,BET (Germany)
194245171,pl,Uniwersytet Dyneburski
3132053282,ur,سٹی یونیورسٹی آف سائنس اینڈ انفارمیشن ٹیکنالوجی
3131787984,en,Moshi Co-operative University (MoCU)
4210095093,en,Australian Society for Biochemistry and Molecular Biology
2799772276,fr,Information and Communication Technology Agency
2800509468,en,American Society of Mammalogists
1333742007,de,American Academy of Ophthalmology
98381234,nb,Uleåborgs universitet
3036987187,vi,Swedish Association of Health Professionals
4210143693,en,TRC Companies (United States)
2799350497,zh-cn,水利电力发展局
2800033600,ja,欧州臨床腫瘍学会
162210093,fa,موسسه بین‌المللی تحقیقات برنج
1304269903,nl,Trinity Health
4210119866,en,Michigan Cancer Research Consortium
1282927834,ca,Cedars-Sinai Medical Center
173146385,pt-br,Franklin
201437548,ja,エル・カミーノ・カレッジ
3149230897,en,Institute for Defense Analyses
1289762815,sl,Kraljeva družba
161592783,fr,université américaine de Rome
129801699,fa,دانشگاه تاسمانی
2799544991,wuu,德国之声
4210114026,en,Martel
2800970080,de,Providence Milwaukie Hospital
188973947,yue,新西伯利亞國立大學
1293612202,zh-hk,豐田汽車
4210094219,en,Clark and Watson Family Dental Practice
52099693,nn,University of York
57150801,en,Sasol
180507712,ca,Hult International Business School
4210120107,en,Australian Energy Council
151281966,da,Cisco Systems
4210099048,en,Belarusian Medical Academy of Post-Graduate Education
908752181,nb,American Film Institute
4210094814,en,Wave 80 Biosciences (United States)
4210101599,en,LRC Products (United States)
3125032317,de,"Universität für Medizin, Pharmazie, Naturwissenschaften und Technik Neumarkt am Mieresch"
205237279,da,Nakai Universitet
2801822491,en-ca,Istituto Centrale per il Catalogo Unico
4210113651,en,Experimental Aircraft Association
2800311646,zh,纯真短期大学
113330528,sr,Универзитет Хазар (Баку)
917565858,fr,Cytori Therapeutics
2802635041,gl,German National Library of Science and Technology
3813760,bn,রিজার্ভ ব্যাংক অব অস্ট্রেলিয়া
4210106185,en,Convergent Manufacturing Technologies (Canada)
189158971,he,האקדמיה הימית של ארצות הברית
4210092841,en,Städtisches Klinikum Dessau
4210139797,en,Chirayu Medical College & Hospital
2802948407,zh,全球婦女基金會
188538660,gd,Oilthigh Colorado ann am Boulder
3163674118,sv,YWCA USA
131827901,en,STMicroelectronics
4210103683,en,Fachhochschule Clara Hoffbauer Potsdam
44673925,fr,Université de médecine de Mongolie-Intérieure
62318514,zh-hk,杜伊斯堡-埃森大學
97750245,da,Software AG
4210100518,en,Asociación Española para el Estudio del Hígado
2801416502,ceb,Regierungsbezirk Stuttgart
1326779652,arz,مركز شبه الجزيره الاقليمى الطبى
4210163470,en,Rajin University of Marine Transport
1320320070,et,FDA
4392021181,en,"Equipe de recherche sur les littératures, les imaginaires et les sociétés"
2801647802,zh-hant,蘇珊·湯普森·巴菲特基金會
145311948,sk,Univerzita Johnsa Hopkinsa
4210127232,en,Kayseri Eğitim ve Araştırma Hastanesi
2801341866,cs,Belgická královská knihovna
2800256388,ja,ユナイテッド・サウスエンドセツルメント
4210102124,en,Institute for In Vitro Sciences
2799942722,ru,Мисгав-Ладах
2802662215,it,Tinker Air Force Base
12315562,nn,Texas Tech University
11944219,cy,Prifysgol La Frontera
103390050,ca,Universitat de Ryukoku
2799271366,ja,サンフランシスコ美術館
137853757,ru,Говардский университет
2801046101,cs,Akademie výtvarných umění v Praze
53150968,en,ISMETT
107077323,ca,Institut Politècnic Worcester
185261750,kk-latn,Toronto Wnïversïteti
4210095786,en,Ministry of Health and Population
881766915,gan-hans,南京大学
4210103772,en,Eastern Mining-and-Metallurgical Research Institute for Nonferrous Metals
1303193582,zh-hant,獸醫局
1325899441,arz,شبكه الصحه الجامعيه
2802637297,fr,Chase Farm Hospital
4210124700,en,Medical Plus
136446963,da,Okayama Videnskabsuniversitet
114395901,el,Πανεπιστήμιο της Νεμπράσκα
273442994,uk,Університет Александра Моіссі
4210159941,en,Wallace-Kettering Neuroscience Institute
4210097639,en,Microwave Vision Group (United States)
2800952090,tr,Azerbaycan Milli Havacılık ve Uzay Ajansı
253996506,ml,ലിറ്റിൽ ബിഗ് ഹോൺ കോളജ്
2799797123,nl,Canadese leger
4210149716,en,Sanofi (United Kingdom)
3129318662,en,National University of Advanced Legal Studies
4210165965,en,National Geological Archives of China
201106796,eo,Burjata Ŝtata Universitato
116480835,he,אוניברסיטת גבירתנו של האגם
3203117334,vls,Telemark
2802619812,fy,Australian Broadcasting Corporation
4210143688,en,Global Alliance Against Traffic in Women
1337769664,ru,Управление Верховного комиссара ООН по делам беженцев
1174212,ta,தென் கலிபோர்னியா பல்கலைக்கழகம்
208081647,ar,جامعة كارولينا الساحلية
154986956,uk,Європейський центр середньострокових прогнозів погоди
4210110629,en,Schweizerische Bundeskanzlei
2799899383,ur,پیریلی
35886859,ko,한국기술교육대학교
4210140016,en,Whaleman Foundation
1299170990,zh,撒馬爾罕州立大學
79510175,ur,کارڈف یونیورسٹی
149758196,hu,École nationale supérieure de chimie de Paris
139660479,tl,Central South University
2801415944,nl,Kettering General Hospital
2802994541,tr,Southwest Airlines
4210148120,en,Sarepta Therapeutics (United States)
193352282,ja,大邱慶北科学記述院
