work_id,author_first,author_et_al,institution_first,institution_et_al,title,source,pub_year,volume,issue,pages,doi,pmid,work_type,n_cits,n_self_cits
2790235611,Carola Hunte,,,,Efficient Energy Transduction in Respiratory Complexes and Supercomplexes,Biophysical Journal,2018,114,3,206a,10.1016/j.bpj.2017.11.1153,,article,0,0
2056552508,Joyce Dyer,,,,Reading The Awakening with Toni Morrison,˜The œSouthern literary journal,2002,35,1,138-154,10.1353/slj.2003.0002,,article,0,0
1461688563,Alena Folger,Sophia B. Betzler; Andreas Wisnet; Julian B. Reindl; Lukas Schmidt‐Mende; Christina Scheu,Max Planck Society,Max-Planck-Institut für Nachhaltige Materialien; Ludwig-Maximilians-Universität München; University of Konstanz,Electron microscopic investigation of TiO2/NbxOy core-shell nanowires for application in hybrid solar cells,,2014,,,,,,article,0,0
4391691074,Xueli Wang,Honglin Feng; Xiao-zhuo Xu; Jing Liu; Xu Han,Nanjing University of Chinese Medicine,,Relationship between cognitive function and weight-adjusted waist index in people ≥ 60 years old in NHANES 2011–2014,Aging Clinical and Experimental Research,2024,36,1,,10.1007/s40520-023-02649-8,38334839.0,article,2,0
4245858650,,,,,16 Reproduktionsstörungen (II),Georg Thieme Verlag eBooks,2017,,,,10.1055/b-0036-139290,,book-chapter,0,0
4213382493,Francesca Carnevali,Maggie Levenstein; Pamela Laird,University of Birmingham,,Announcements,The Business History Review,2007,81,4,771-776,10.1017/s0007680500037144,,article,1,0
4392404965,Júlia de Souza Rodrigues,María Pastor‐Valero; Lucas R. Trambaiolli; Ana Beatriz Bozzini; Alícia Matijasevich,Universitat de Miguel Hernández d'Elx,Centro de Investigación Biomédica en Red de Epidemiología y Salud Pública; Harvard University; McLean Hospital; Universidade de São Paulo,Impact of maternal depressive symptoms on offspring executive functions: a systematic review,Brazilian Journal of Psychiatry,2024,,,,10.47626/1516-4446-2023-3387,38436652.0,review,0,0
2226475159,석동일,,,,문맥과 독립단어 중재 간 음운장애아동의 단어학습 효과 비교,언어치료연구,2008,17,,1-25,,,article,0,0
4242036751,,,,,UPenn's Declining Interest in Black Studies,The Journal of Blacks in Higher Education,2000,,27,26,10.2307/2678976,,article,0,0
629470330,Wolfram Selig,,,,"Leben unterm Rassenwahn : vom Antisemitismus in der ""Hauptstadt der Bewegung""",Metropol eBooks,2001,,,,,,book,2,0
4285031537,Joh Dokler,,,,[RETRACTED] Sight Care Supplement Reviews – Is It Safe &amp; Effective? Read It Before Buy! v1,,2022,,,,10.17504/protocols.io.n2bvj6w9nlk5/v1,,preprint,0,0
2760607819,Ujjwal K. Chowdhury,Keerthi Rao; Rajiv Narang; Poonam Malhotra Kapoor; Minati Choudhury; Arindam Choudhury; Pradeep Ramakrishnan,All India Institute of Medical Sciences,,An Alternative Technique of Coronary Button Implantation in Patients Undergoing Modified Bentall's Procedure,Journal of Cardiac Critical Care TSS,2017,01,01,051-054,10.1055/s-0037-1606350,,article,4,4
2091781059,K. Koike,Hiromu Sakaue; Hiroshi Arimoto; Akira Tamura; Takashi Susa; Kojiro Ito,Toppan (Japan),,The improvement of the overlay accuracy using the reticle distortion correction for EPL technologies,"Proceedings of SPIE, the International Society for Optical Engineering/Proceedings of SPIE",2005,,,,10.1117/12.599332,,article,0,0
4229962363,Desiderius Erasmus,,,,The Adagiorum Collectanea,University of Toronto Press eBooks,2017,,,85-366,10.3138/9781442617650-003,,book-chapter,8,0
2085397701,Thomas M. Zaret,,University of Washington,,"The Ecology, of Introductions—a Case-study from a Central American Lake",Environmental Conservation,1974,1,4,308-309,10.1017/s0376892900004975,,article,3,0
262473492,徐明地,,,,铣削高精度齿条时用“2π计算法”计算分齿挂轮,金属加工：冷加工,2001,,9,25,,,article,0,0
71163623,Susanne Völkel,Manfred K. Grieshaber,Heinrich Heine University Düsseldorf,,Sulfide Tolerance in Marine Invertebrates,Advances in comparative and environmental physiology,1995,,,233-257,10.1007/978-3-642-52363-2_10,,book-chapter,20,7
2801861981,Zlatko Rakočević,Milutin Smiljanić; Svetlana Štrbac,Vienna Institute for Nature Conservation & Analyses,,(Invited) Structural Effect of Gold Single Crystal Orientation on the Spontaneous Deposition of Rh Nanoislands: Hydrogen Evolution in Acid Solution,ECS Transactions,2018,85,12,185-193,10.1149/08512.0185ecst,,article,7,1
2775871479,Seçkin Engin,Nurten Nur AYDIN; İftihar Köksal,Karadeniz Technical University,,Cetirizine-associated bradycardia: A case report,Dermatologica Sinica,2018,36,2,111-112,10.1016/j.dsi.2017.10.005,,article,1,0
1513017604,배재영,,,,"[교과지도 1 - 놀이, 수업 안으로 들어오다] 미술과 놀이",초등우리교육,2004,,,143-146,,,article,0,0
3180051149,Han Gao,Yuanqing Xia; Xiaopu Zhang; Guangchen Zhang,Beijing Institute of Technology,,Distributed fixed-time attitude coordinated control for multiple spacecraft with actuator saturation,Chinese Journal of Aeronautics,2022,35,4,292-302,10.1016/j.cja.2021.05.022,,article,15,0
3168634535,Shunping Pei,Zhigang Shao,,,"Increasing seismicity in Yunnan, China resulted from stronger push of Tibetan Plateau from multidisciplinary evidences",EGU General Assembly Conference Abstracts,2015,,,7928,,,article,0,0
2368038713,Marcelo Perim Baldo,Divanei Zaniqueli; Pedro Magalhães; Daniel Pires Capingana; Amilcar BT Da Silva; José Geraldo Mill,Universidade Federal do Espírito Santo,Universidade Estadual de Montes Claros; Agostinho Neto University,Gender-specific determinants of blood pressure elevation in Angolan adults,Blood Pressure,2016,26,1,9-17,10.1080/08037051.2016.1179500,27177194.0,article,7,2
3003761785,E. Lyytinen,,,,Ursids Meteors 2016,CBET,2017,4363,,2,,,article,0,0
2132825228,Honggang Sheng,Fei Wang; C.W. Tipton,Virginia Tech,DEVCOM Army Research Laboratory,A novel protection scheme for three-level converter based on monitoring flying capacitor voltage,Conference proceedings/Conference proceedings - IEEE Applied Power Electronics Conference and Exposition,2008,,,,10.1109/apec.2008.4522811,,article,3,1
4232766673,,,,,,New Blackfriars,1953,34,404,,10.1111/nbfr.1953.34.issue-404,,paratext,0,0
823669157,Fernando Oster,,,,Generation of Correlated Photon Pairs in a Quantum System with Broken Inversion Symmetry,,2011,,,,,,article,0,0
634060684,Michael J. Economides,Rainer Ostermann,,,PRELIMINARY DESIGN AND FEASIBILITY STUDY FOR A CALCIUM--MAGNESIUM ACETATE UNIT,,1982,,,,,,article,0,0
1523007323,Eliane Alves Onias,Ana Marina Assis Alves; Gardênia Alves Beserra; Mônica Tejo Cavalcanti; Gerla Castello Branco Chinelate,Universidade Federal de Campina Grande,,Barra de cereal com okara de soja: Elaboração e Avaliação Sensorial,Caderno Verde de Agroecologia e Desenvolvimento Sustentável,2011,1,1,,,,article,0,0
2387629946,Lin Ma,,,,Western Modern Property Right Theory and China's Economic System Reform,Journal of South-Central University for Nationalities,2006,,,,,,article,0,0
4297828465,Elliot Jenner,Brian D’Urso,,,Stability of Superhydrophobic Ring & Axle Liquid Bearings,arXiv (Cornell University),2015,,,,10.48550/arxiv.1506.07344,,preprint,0,0
4291785697,A Boyle,,University of Michigan–Ann Arbor,,ENCSR433INE,ENCODE Datasets,2022,,,,10.17989/encsr433ine,,dataset,0,0
3149610408,Malcheva Assoc,Anelia Gocheva; Hristo Chervenkov,,,Winter circulation conditions over Bulgaria,,2015,,,,,,article,0,0
3120101210,Kayla Hiryak,Geena Kludjian; Rafik Samuel; Robert L. Bettiker; David E. Koren,Temple University Hospital,Temple University,1040. Real-World Implementation of Dolutegravir-Lamivudine to Achieve and Maintain HIV-1 Viral Suppression at an Academic Medical Center,Open Forum Infectious Diseases,2020,7,Supplement_1,S550,10.1093/ofid/ofaa439.1226,,article,1,0
4254336962,A. D. Wallace,,,,Boolean Rings and Cohomology,Proceedings of the American Mathematical Society,1953,4,3,475,10.2307/2032156,,article,0,0
1998143432,Frank Echtermeyer,Katja Neugebauer; Ingmar Meinecke; Christine Herzog; Rita Dreier; Thomas Pap,University Hospital Münster,,Matrix remodeling during enchondral ossification and aggrecan cleavage in osteoarthritic cartilage depends on syndecan-4,Arthritis Research & Therapy,2007,9,Suppl 3,P38,10.1186/ar2264,,article,1,0
2323021958,L. L. Woods,John B. Sapp,,,"A Synthesis of Polyhydroxy-2,6-diaryl-4-pyrones",The Journal of Organic Chemistry,1964,29,8,2482-2483,10.1021/jo01031a528,,article,0,0
4386797722,,,,,,Terrestrial Magnetism and Atmospheric Electricity,1904,9,2,,10.1002/tma3.v9.2,,paratext,0,0
3194063383,I-Chiau Huang,Raheleh Jafari,"Institute of Mathematics, Academia Sinica",Kharazmi University; Institute for Research in Fundamental Sciences,Coefficient rings of numerical semigroup algebras,Semigroup Forum,2021,103,3,899-915,10.1007/s00233-021-10217-7,,article,0,0
3191401007,Arabella Kyprianides,Julia A. Yesberg; Jenna Milani; Berkita Bradford; Paul M. Quinton; Oliver Clark–Darby,,,Perceptions of police use of force: The importance of trust,,2021,,,,,,article,1,1
1554520704,Patricia Brennan,,,,LibGuides: FILM 220 - History of Film I: Reference Sources,,2012,,,,,,libguides,0,0
2108672807,Vicente Palermo,,University of Buenos Aires,,The Dialogue between History and Political Culture: The Political Reception of the Work of Sir Lawrence Freedman in the Argentine Press,Political Studies Review,2007,5,1,32-38,10.1111/j.1478-9299.2007.00120.x,,article,0,0
2599378604,Sandy Hancock,,,,Research Guides: Assessment Resource Room: Assessment Websites,,2016,,,,,,libguides,0,0
4252895871,J. K. Lee,,,,Treatment of recurrent thyroid cysts by injection of tetracycline or minocycline,Archives of Internal Medicine,1989,149,3,599-601,10.1001/archinte.149.3.599,,article,4,0
2486088982,Sir Robert Chambers,,,,2 Of the Present Constitution of Parliaments,Oxford University Press eBooks,1986,,,137-148,10.1093/oseo/instance.00044463,,book-chapter,0,0
2053229213,Nicolas Vogel,Laurence de Viguerie; Ulrich Jonas; Clemens K. Weiss; Katharina Landfester,Max Planck Institute for Polymer Research,FORTH Institute of Electronic Structure and Laser; Foundation for Research and Technology Hellas,Binary Colloidal Monolayers: Wafer‐Scale Fabrication of Ordered Binary Colloidal Monolayers with Adjustable Stoichiometries (Adv. Funct. Mater. 16/2011),Advanced Functional Materials,2011,21,16,,10.1002/adfm.201190067,,article,1,1
2087718271,Raf Gelders,,Research Foundation - Flanders,Ghent University,Genealogy of Colonial Discourse: Hindu Traditions and the Limits of European Representation,Comparative Studies in Society and History,2009,51,3,563-589,10.1017/s0010417509000231,,article,18,0
3115682897,Lihuan Liu,Jiang Cen; Huifang Xiao,,,Empirical Study on Professional Group Evaluation—A Case Study of Water Conservancy Construction and Management,Proceedings of the 2020 6th International Conference on Social Science and Higher Education (ICSSHE 2020),2020,,,,10.2991/assehr.k.201214.076,,article,0,0
2755853835,Ryota Ueno,Takashi Shimizu; Shirakawa Eiji,,,tert‐ブトキシラジカルによって促進されるハロゲン化アリールを用いたアルキルアミンおよびアルコールのα‐アリール化反応,日本化学会春季年会講演予稿集(CD-ROM),2017,,,44,,,article,0,0
2294656513,Stefano Sinigardi,,,,Propaga v1.0.0,,2016,,,,10.5281/zenodo.47114,,article,0,0
2728308923,Sophie Smolders,S. Nina; Sofie Kessels; Kaline Arnauts; Silke Smolders; Barbara Le Bras; ...; Bert Brône,Hasselt University,Centre National de la Recherche Scientifique; Inserm; Institut de Biologie Paris-Seine; Neurosciences Paris-Seine; Sorbonne Université; VIB-KU Leuven Center for Cancer Biology,Age‐specific function of α5β1 integrin in microglial migration during early colonization of the developing mouse cortex,Glia,2017,65,7,1072-1088,10.1002/glia.23145,28417486.0,article,27,2
2192477641,G.J. van Osch,,,,"Site-specific changes in experimental degenerative knee joint disease in mice: biochemical, histological and biomechanical analysis",,1994,,,,,,dissertation,0,0
2549263995,D. V. Nevzorovа,,,,Важнейшие аспекты оказания паллиативной медицинской помощи в Российской Федерации,Вестник Росздравнадзора,2015,,4,,,,article,1,0
4250625642,Stavros A. Zenios,,University of Cyprus,,Banking,Springer eBooks,2013,,,98-102,10.1007/978-1-4419-1153-7_55,,book-chapter,0,0
2370863206,P. Manikandan,S. Sukumar,,,Effect of stiffened element and edge stiffener in strength and behaviour of cold formed steel built-up beams,Advances in Computational Design,2016,1,2,207-220,10.12989/acd.2016.1.2.207,,article,4,2
4367056707,Brian E. Haggard,Bradley J. Austin,University of Arkansas System,University of Arkansas at Fayetteville,Total Microcystin Concentration Variability in Water Samples and Recommended Minimum Volume (20 mL) for Freeze Thaw Cycles,Journal of Contemporary Water Research & Education,2023,177,1,103-112,10.1111/j.1936-704x.2022.3385.x,,article,1,0
2795751367,Giulia Bechi Gabrielli,,,,Katalog der liturgisch-musikalischen Handschriften in Südtirol: Bozen und Brixen,Codices manuscripti & impressi,2017,,107,2,,,article,0,0
2907617063,Maria Isabel Romero-Ruiz,,,,"“Kate Williams’s The Pleasures of Men"" (2012): mental disorder, trauma, resilience",,2018,,,,,,article,0,0
2052868947,Christopher Tench,Paul S. Morgan; L D Blumhardt; Cris S. Constantinescu,,,Improved white matter fiber tracking using stochastic labeling,Magnetic Resonance in Medicine,2002,48,4,677-683,10.1002/mrm.10266,12353285.0,article,56,3
4283705992,Eun-Young Jeong,Junho Jeon; Su‐Jung Kim; Jae‐Kyung Won,Naver (South Korea),,54‐1: Invited Paper: AR in an Automobile: 3D AR‐HUD,SID Symposium Digest of Technical Papers,2022,53,1,704-707,10.1002/sdtp.15586,,article,1,0
2368595948,Chunling Liu,,,,Study on Modification of TiO2Nano-material,Liaoning Chemical Industry,2008,,,,,,article,0,0
2265750368,Anton Bierl,Hubert Cancik; Irene de Jong; Hellmut Flashar; Richard Kannicht; Ludwig Koenen; ...; Andreas Willi,,,Antike Literatur in neuer Deutung,De Gruyter eBooks,2004,,,,10.1515/9783110943085,,book,12,1
2966185104,Dammika P. K. Wellala,Prabir Kumar Sarker; Vinod Rajayogan,,,Fine crushed aggregate as partial replacement of natural sand in mortars,,2017,,,,,,article,0,0
4230017681,,,,,IEEE Transactions on Computers - Table of contents,IEEE Transactions on Computers,1971,C-20,4,c1-492,10.1109/t-c.1971.223250,,article,0,0
1991322209,V. Pélosin,K. F. Badawi; V. Branger,Centre National de la Recherche Scientifique,Université de Poitiers,Internal friction and its thermal evolution measured on very thin platinum films,Applied Physics Letters,1995,66,6,691-693,10.1063/1.114101,,article,8,1
4211120887,,,,,Namenregister,De Gruyter eBooks,1963,,,XI-XIX,10.1515/9783112521243-006,,book-chapter,0,0
2392261914,XU Qiong-xia,,,,On Developing Infant feelings,Journal of First Teachers College of Hunan,2002,,,,,,article,0,0
2010254151,T. A. Kucera,Peter J. Love; B. R. Dennis; Gordon D. Holman; R. A. Schwartz; D. M. Zarro,,,A Study of the Thermal/Nonthermal Electric Field Model in Solar Flares Using Spectral and Spatial X-Ray Data from Compton Gamma Ray Observatory and YOHKOH,The Astrophysical Journal,1996,466,,1067,10.1086/177576,,article,3,2
2238546894,Luďka Horáčková,,,,"Daň dědická, darovací a z převodu nemovitostí",,2011,,,,,,dissertation,0,0
4250798583,,,,,"57404, 1899-06-28, DERING (Cholmeley), Brighton † [= TYRELL (Mrs)] ; [WILKINSON, Bromley, Kent] ; HEARNE (Charles) † ; [WORTHINGTON, EVANS & Co] ; et a.",Art Sales Catalogues Online,2017,,,,10.1163/2210-7886_asc-57404,,dataset,0,0
2405417481,N Barber,Nancy Carpenter; Gaurang Munshi; Kenneth W. Jones; Gregory H. Miller; Burhan Say,,,Familial Mental Retardation With an Incidental Balanced t(12; 16) Translocation,Southern Medical Journal,1981,74,8,1021-1022,10.1097/00007611-198108000-00043,7268484.0,article,1,0
2578611543,Z. D. Gil'man,P. E. Roshchin,,,The use of pheromones for oestrus detection and stimulation in sows.,,1980,,10,28-31,,,article,0,0
4256715254,,,,,Introduction,Elsevier eBooks,2016,,,xxix-xxxviii,10.1016/b978-0-08-100587-3.02001-7,,book-chapter,0,0
1717964655,Олександр Юрійович Степаненко,Александр Юрьевич Степаненко; Alexander Stepanenko,,,"Female Reproductive System. Part 2 (placenta, mammary glands): Lecture for medical students",,2012,,,,,,article,0,0
2921863484,Laiz Fernanda Pereira Melo,Renata Pereira Georjutti,Centro Universitário do Triângulo,,Síndromes em odontologia: uma revisão da literatura,e-RAC,2019,8,1,,,,article,0,0
2492180785,Heinz Kosok,,,,The Three Versions of Red Roses for Me,Palgrave Macmillan UK eBooks,1982,,,141-147,10.1007/978-1-349-05978-2_8,,book-chapter,0,0
2259391182,王作龄,张卓娅,,,橡胶试验方法(三十)--摘自日本《ゴム試驗法》,,2011,,4,39-48,,,article,0,0
1035197257,Herbert Huber,Ulvi Arslan; J. Stegner; Ingo Sass,,,Experimental and numerical modelling of geothermal energy transport,,2011,,,,,,article,2,1
4236751976,Xinying Zheng,Yu Cai,Michigan Technological University,,Optimal Server Allocation and Frequency Modulation on Multi-Core Based Server Clusters,IGI Global eBooks,2013,,,289-301,10.4018/978-1-4666-2646-1.ch021,,book-chapter,1,1
