source_id,society_seq,society,homepage_url
93133213,1,Western States Communication Association (WSCA),http://www.westcomm.org/
93410275,3,German Ophthalmology Society,https://www.dog.org/
93545210,1,International Association of Volcanology and Chemistry of the Earth's Interior,https://www.iavceivolcano.org/
93764904,1,Soil Science Society of American,https://www.soils.org/
93988828,1,American Association for Thoracic Surgery,http://www.aats.org/
94414036,2,https://www.cag-acg.ca/,FALSE
95371767,1,The Brontë Society,https://www.bronte.org.uk/
95965737,1,The British Association of Sport and Exercise Sciences,https://www.bases.org.uk/
96708334,1,National Council on Family Relations,http://www.ncfr.org/
96871935,1,Regional Science Association International,http://www.regionalscience.org/
97311592,1,European Association of Avian Veterinarians (EAAV),http://www.eaavonline.org/
98430239,1,International Association for the Plant Protection Sciences,http://www.plantprotection.org/
99010045,1,Association for Applied and Clinical Sociology,http://www.aacsnet.net/
99068972,3,CAEP TV,https://www.youtube.com/channel/UCwt14zdYQnjjSnELBbhs80w
100014387,1,European Proteomics Association (EuPA),http://eupa.org/
100149336,1,International Association for Conflict Management,https://iafcm.org/
100175869,1,British Society for Neuroendocrinology,http://www.neuroendo.org.uk/
100662317,1,The Royal Entomological Society,http://www.royensoc.co.uk/
100674681,1,Metastasis Research Society (MRS),https://metastasis-research.org/
100702818,1,Operational Research Society of India,http://www.orsi.in/
101267242,1,Historians of American Communism,http://www.historians.org/affiliates/hisn_am_communism.htm
101533045,1,International Society for Neurovirology,http://isnv.org/
101755860,1,The Houghton Trust,https://www.houghtontrust.org.uk/
101788309,1,Regional Science Association International,http://www.regionalscience.org/
102243518,1,Psychoneuroimmunology Research Society,https://www.pnirs.org/index.cfm
102750856,1,J. Ross Publishing,https://www.jrosspub.com/
102796450,1,The American Society for Composites,http://www.asc-composites.org/
102859716,1,OFTNAI,https://www.oftnai.org/
103047102,1,American Mathematical Society,http://www.ams.org/home/page
103321696,1,Association of European Operational Research Societies (EURO),https://www.euro-online.org/
103738789,1,Human Proteome Organization (HUPO),https://www.hupo.org/
104206441,1,National Association of Secondary School Principals,http://www.principals.org/
104375418,1,European Association for the Study of Diabetes,http://www.easd.org/
104414929,1,German Society for Plant Sciences,https://www.deutsche-botanische-gesellschaft.de/
104439334,1,International Society on Artificial Life and Robotics,https://isarob.org/
104568202,2,LH Martin Institute,https://melbourne-cshe.unimelb.edu.au/lh-martin-institute/home
104586334,1,National Association for Bilingual Education,http://www.nabe.org/
104993962,1,American Dance Therapy Association,http://www.adta.org
105044966,2,National Career Development Association,
105183386,1,International Union of Biochemistry and Molecular Biology,https://iubmb.org/
105236765,2,William Alanson White Psychoanalytic Society,http://www.wawhite.org/
105539867,1,Association for Specialists in Group Work,http://www.asgw.org/
105693234,3,Bernouilli Society,http://www.bernoulli-society.org/
105722520,1,International Society for Aeolian Research,http://www.aeolianresearch.org/
106215440,1,European Institute for Communication and Culture (Euricom),http://euricom.si/
106272552,1,Ontario Institute for Studies in Education (OISE),https://www.oise.utoronto.ca/oise/Home/
106548112,1,Institute of Food Science & Technology,http://www.ifst.org/
106702950,1,"American Society for Public Administration, Section on Public Administration Research",http://www.aspanet.org/
107070057,1,Commission on Visual Anthropology,http://www.cva-iuaes.com/
107859076,1,Society for Biological Inorganic Chemistry,http://www.sbichem.org
107905979,1,Arthroscopy Association of North America,http://www.aana.org/
108239708,2,ISLCA,http://neef.in/islca.pdf
108274597,1,The Association for Industrial Archaeology,http://industrial-archaeology.org/
108349823,1,Western Political Science Association,http://wpsa.research.pdx.edu/
108358066,3,Danish Society for Emergency Medicine,https://www.dasem.dk/en/danish-society-for-emergency-medicine/
108595589,1,"Society of Clinical Child and Adolescent Psychology (Division 53), APA",http://www.clinicalchildpsychology.org/
108863518,1,The International Association for Multibody System Dynamics,https://www.itm.uni-stuttgart.de/imsd
109054653,1,Korean Society of Civil Engineers,http://eng.ksce.or.kr
109113098,1,World Federation for Ultrasound in Medicine and Biology,http://www.wfumb.org/
109361689,1,The Southern Society for Clinical Investigation,https://www.ssciweb.org/
109446756,1,"The National Academy of Psychology (NAOP), India",http://www.naopindia.org/
109590246,1,Association of Literacy Educators & Researchers,http://www.aleronline.org/
109761077,1,"Indiana University of Pennsylvania, Department of Criminology",http://www.iup.edu/criminology
110667073,1,Theoretical Psychology (ISTP),https://istp.wildapricot.org/Publications
110783047,2,Living Reviews,https://www.springer.com/gp/livingreviews/relativity
111116695,1,Chookaszian Accounting Research Center,https://research.chicagobooth.edu/arc
111160002,1,International Society for Magnetic Resonance in Medicine,https://www.ismrm.org/
111362775,2,http://www.aium.org/,FALSE
112345165,1,European Association for Sport Management,http://www.easm.net/
112652565,1,The Italian Phytopathological Society / La Società Italiana di Patologia Vegetale (S.I.Pa.V.),http://www.sipav.org/en/
112665076,1,Japanese Society of Radiological Technology,https://www.jsrt.or.jp/data/english/
112874639,1,Japan Esophageal Society,http://www.esophagus.jp/index_e.html
112983894,1,ISEG - Lisbon School of Economics & Management,https://www.iseg.ulisboa.pt/
113287398,1,Japanese College of Cardiology,http://www.jcc.gr.jp/en/index.html
113296063,1,Japanese Society of Soil Science and Plant Nutrition (JSSSPN),http://jssspn.jp/
113475689,1,American Society for Veterinary Clinical Pathology,http://www.asvcp.org/
113702795,1,The Society for Ming Studies,http://mingstudies.arts.ubc.ca/
113867935,1,International Association for Dental Traumatology,https://www.iadt-dentaltrauma.org/
113876312,1,Climate Strategies,http://www.climatestrategies.org/
114004174,1,Division for Early Childhood of the Council for Exceptional Children,http://www.dec-sped.org/
114530997,2,Child Neurology Society,https://www.childneurologysociety.org/
114668738,1,The Korean Society of Toxicogenomics and Toxicoproteomics,http://www.tox.or.kr/
114672695,1,Mexican Society of Cardiothoracic Anesthesiologists (SMACT),https://www.smact.org.mx/
114801684,2,American Anthropological Association (AAA),https://www.americananthro.org/
115510430,1,Research Society on Alcoholism,http://www.rsoa.org/
115623499,1,AOCS,https://www.aocs.org/
116043736,1,JSPM,http://www.shinshin-igaku.com/about/about_en.html
116483603,1,the American Risk and Insurance Association,https://www.aria.org/
116608325,1,Society of General Internal Medicine,http://www.sgim.org/
117103548,1,Poetics and Linguistics Association,http://www.pala.ac.uk/
117204931,2,Medact,http://www.medact.org/
117214891,2,"Georgia State University, Andrew Young School of Policy Studies",http://aysps.gsu.edu/
117564099,1,Philosophy of Education Society of Australasia.,https://pesa.org.au/
118045308,1,International Bee Research Association,http://www.ibra.org.uk/
119510258,1,Institute of Economic Growth,http://www.iegindia.org/
119528808,1,Commonwealth Secretariat,https://thecommonwealth.org/
119771102,1,Royal College of Speech & Language Therapists,http://www.rcslt.org/
119805299,1,International Society for Music Education,http://www.isme.org/
120011570,1,"Emerging Markets Institute, Beijing",http://emi.bnu.edu.cn/
120037611,1,SME,https://www.sme.org/
120468566,1,Stazione Zoologica,http://www.szn.it/index.php/en/who-we-are/our-history
120551135,1,"Witold Stefański Institute of Parasitology, Polish Academy of Sciences",http://www.ipar.pan.pl/en/
121222519,1,Deutsche Gesellschaft für Innere Medizin e.V. (DGIM),https://www.dgim.de/
121647140,1,European Society for Organ Transplantation,https://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1432-2277/homepage/Society.html
121715350,1,Wound Healing Society,http://www.woundheal.org/
122290859,1,American Sociological Association,http://www.asanet.org/
122377002,1,European Association for Palliative Care,http://www.eapcnet.eu/
122406424,1,University Association for Contemporary European Studies,http://www.uaces.org/
123166236,1,Foundation for the Sociology of Health & Illness,http://www.shifoundation.org.uk/
123288037,1,"Center for Excellence in Brain Science and Intelligence Technology, Chinese Academy of Sciences",http://english.cebsit.cas.cn/
123849394,3,Australian Association of Gerontology,http://www.aag.asn.au/
123955271,1,Australian Labour and Employment Relations Association,http://www.alera.asn.au/
123991139,1,European Association of Clinical Anatomy (EACA),http://www.eaca-aeac.org/
124682778,1,The Society for Empirical Legal Studies,http://www.lawschool.cornell.edu/SELS/
124867825,3,European Venous Forum,http://www.europeanvenousforum.org/
125441779,1,American Professional Society on the Abuse of Children,http://www.apsac.org/
125957187,1,Paediatric Pathology Society,http://www.paedpath.org/
125980181,2,Actuarial Society of Finland,http://www.actuary.fi/
126160977,1,Gesellschaft für Operations Research e.V.,https://www.gor-ev.de/
126457381,1,International Biometric Society - German Region,http://www.biometrische-gesellschaft.de/
126530969,3,Asia Pacific Hernia Society (APHS),http://www.aphernia.org/
126796143,2,Deutscher Imkerbund E.V.,https://deutscherimkerbund.de/2-Willkommen
127393086,1,Fundación Infancia y Aprendizaje,http://www.fia.es/en/
127548837,1,Korean Society of Crop Science,https://www.cropscience.or.kr/modules/doc/index.php?doc=intro
128025751,1,European Association for Signal Processing (EURASIP),http://www.eurasip.org/
128637052,3,European Paediatric Ophthalmological Society (EPOS),European Paediatric Ophthalmological Society (EPOS)
128894006,1,International Council of Nurses,http://www.icn.ch/
129086836,1,The American Real Estate and Urban Economics Association,
129637156,1,International Society for Eye Research,http://www.iser.org/
129816576,1,Rule of Law Division of the Commonwealth Secretariat,http://thecommonwealth.org/commonwealth-charter-section/rule-law
131025427,1,American Cancer Society,https://www.cancer.org/
131127159,1,International Society for Minimally Invasive Cardiothoracic Surgery (ISMICS),http://www.ismics.org/
131591925,1,American Sociological Association,http://www.asanet.org/
131800149,3,European Society of Urogenital Radiology (ESUR),http://www.esur.org/
133112271,1,Circumpolar Health Research Network (CircHNet),http://circhnet.org/
133599136,2,The CARMA Global Community (CGC),http://cba.unl.edu/outreach/carma/
133728005,1,The British Association of Oral Surgeons,http://www.baos.org.uk/
133884896,1,International Association for Child and Adolescent Psychiatry and Allied Professions,https://iacapap.org/
133968747,1,Middle East Fertility Society.,http://www.mefs.org/
134546602,1,North American Thrombosis Forum (NATF),http://www.natfonline.org/
134700381,1,The American Academy of Addiction Psychiatry (AAAP),
134936136,1,Australasian Professional Society on Alcohol and other Drugs,https://www.apsad.org.au/
134953222,1,The Korean BioChip Society,http://www.biochips.or.kr/website/eng_index.php
136332993,1,European Committee for Treatment and Research in Multiple Sclerosis,http://www.ectrims.eu/
136368880,1,British Association for Psychopharmacology,http://www.bap.org.uk/
136710263,1,Society of Environmental Toxicology and Chemistry (SETAC),
137163093,1,American Association of Medical Dosimetrists,http://medicaldosimetry.org/
137362610,1,International Society of Food Engineering (ISFE),http://isfoodeng.org/
137517129,1,The Phytopathological Society of Japan,https://www.ppsj.org/index_en.html
137655102,1,Association for Education in Journalism and Mass Communication,http://www.aejmc.org/
137872405,1,Society on NeuroImmune Pharmacology (SNIP),https://s-nip.org/
138039743,1,SNRS,http://www.snrs.org/i4a/pages/index.cfm?pageid=1
138235560,1,Society for Personality and Social Psychology,http://www.spsp.org/
138998826,2,European Federation of Organisations for Medical Physics,http://www.efomp.org/
138998826,6,Société Française de Physique Médicale,http://www.sfpm.asso.fr/
139336729,1,Security and Crime Prevention Section of the ACJS,http://www.acjs.org/page/SecurityandCrime
139338994,1,British Association for South Asian Studies,http://www.basas.org.uk/site/
139806068,1,International Dyslexia Association,https://dyslexiaida.org/
140231038,1,South African Association of Political Studies,http://www.saaps.org.za/
140646768,1,Berufsverband der Deutschen Radiologen e.V.,http://www.radiologenverband.de/
