source_id,alternative_title_seq,alternative_title
4220651440,1,Akuntansi dan Keuangan
4210223671,2,Learning and teaching in higher education: Gulf perspectives
4210177979,1,Amtiche Mitteilungen (Deutsches Institut für Bautechnik)
4210219474,1,G-SMART
4210199532,1,BJPT
4210177051,1,"Collection ""Latinitates"""
4210200795,2,Jurnal PubBis
2736930888,1,JEFL
4210179672,1,"Rivista di diritto, arte, storia"
4210220967,1,TGH
4210171644,1,PISA (Deutsche Ausg.)
2764665772,3,Air and space Smithsonian
4210206182,1,A Research Journal on Politics and Islamic Civilization
93000103,1,Chinese education & society
4210186520,1,"Proceeding of the International Research, Education & Training Centre"
4210207421,2,Journal of humanities
104206441,2,National Association of Secondary School Principals bulletin
4210226812,1,Bulletin des séances et bulletin bibliographique de la Société entomologique de France
2764992432,1,Journal of Information and Knowledge Management
4210198968,1,EDN
4210221637,1,ADNO
4210214275,5,Spec ped
2764925607,2,South African journal of linguistics
4210203652,2,Revista de Enfermagem da Universidade Federal de Juiz de Fora
34455620,1,Nutrition research & practice
4210216355,1,Journal for psychoanalytical theory and practice
4210184071,1,Gulhane medical journal
4210219155,5,Zeitschrift für Geomorphologie. Supplementary issue
46183740,1,BJLPS
4210178850,2,"Mìžnarodnij Zbìrnik Naukovih PracЬ ""EvropejsЬke Spìvrobìtnictvo"""
38942948,1,PPM
4210192806,3,Novoutvorennâ
4210209209,18,ITA reports
4210208998,1,Media Studies
4210193309,2,Jurnal manajemen dan pendidikan Islam
2764944911,1,Journal of Information Technologies
4210220263,1,IJBTOB
4210212694,2,"A Series of Texts on Mediaeval Logic, Grammar and Semantics"
8319085,1,AAIR
4210235015,2,Journal for integrative islamic studies
99485778,1,PIP
2764426052,2,"Journal of Applied Physics, Japan"
48480007,1,Materials and structural integrity
4210238931,1,International journal of autism and related disabilities
4210236442,3,AJOSS
4210188607,1,Electronics and communications in Japan
4210235570,2,CD-ROM Edition Journal of molecular modeling
4210178765,1,"Journal suisse d'hydrologie, hydrobiologie, pêche et pisciculture, épuration des eaux polluées"
169605324,2,RCS bulletin
4210187402,1,A journal of the Tunisian Chemical Society
2480266640,2,Internet of things journal
4210214818,1,Amazonian Journal of Agricultural Sciences
4210204954,1,Teori dan Penelitian Pendidikan Matematika
2764351440,2,Accounting and taxation
4210211161,1,Journal of the Korean Society for Marine Environmental Engineering
4210174855,2,"Transactions of the Linnean Society of London, 3rd series"
4210174376,1,Ankara reviev of European studies
4210202729,1,Jurnal komunikasi dan desain
2738725115,1,AJAM
4210181203,1,NJMSR
4210231094,1,Open access anatomy
2764410803,3,Journal of the Korean Institute of Applied Superconductivity and Cryogenics
4210218080,2,ComEX
4210230260,2,IAM ArchAlp
4210201259,2,SJET
4210197839,1,Arhìtekturnij vìsnik Kiïvsʹkogo nacìonalʹnogo unìversitetu budìvnictva ì arhìtekturi
4210168211,1,ENJ
5626948,1,Bacteriology
4210168533,3,American Medical Association archives of neurology and psychiatry
4210183175,1,European Conference of Ministers of Transport annual report
4210227535,1,Journal of fatwa management and research
104780363,1,TAC
4210219358,3,Žurnal socialʹnyh issledovanij Centralʹnoj Azii
4210201054,1,PQ
108239708,2,LCA
18211306,1,R&T: Religion & theology
4210177881,1,Journal of food science and technology
4210177337,1,JBSM
68156578,1,Asian j endosc surg
4210222169,1,Etudes de la Culture Francaise et des Arts en France
4210222949,2,Investisseurs institutionnels. Annuaire statistique (Disquette)
4210189985,1,Jurnal politik dan sosial kemasyarakatan
4210183371,2,Archives of criminology and forensic sciences
4210193294,2,ZeFKo
4210235345,1,ER
4210237604,1,Future visions journal
2737892518,2,Revista Científica
4210194139,1,"Jurnal Komunikasi, Media dan Informatika"
4210182555,1,Journal of healthcare quality
4210208514,1,Annales Universitatis Paedagogicae Cracoviensis.
4210227068,3,Journal of medical virtual reality
4210227992,1,Buletin pusat pengembangan bahan galian nuklir
2764382644,1,Journal of neurology and stroke
4210214689,1,Jurnal hukum Islam
4210221714,1,CELJ
4210236264,1,Jurnal Ilmu Kesehatan dan Kedokteran Keluarga
4210186321,2,Vìsnik Dnìprovsʹkogo unìversitetu. Serìâ Matematika
4210185880,2,Boomstrafblad
4210238282,1,Aperito journal of clinical case reports
4210236776,1,hepatitis
4210234899,2,Journal  of Education Based on Local Wisdom/KS
121406250,1,Pacific Rim law and policy journal
4210237899,2,Symbiosis veterinary sciences
22862804,1,Physics of fluids on CD-ROM
4210194416,1,B and C tests
159787512,1,J Interv Cardiol
4210209734,2,Uro-News (München. Print)
4210194660,1,SMDJ
4210235916,1,Surface
4210192913,1,Revista del Programa de Estudios Básicos de la Universidad Ricardo Palma
2764635379,1,WIF studies
2737186414,1,Túshūguǎn xuékān - Guólì Táiwān dàxué túshūguǎn xuéxì jì yánjiūsuǒ
4210182878,1,Practica medicală
96685181,1,Theoretische und angewandte Genetik
4210190881,2,Journal of cybersecurity and information management
4210240763,1,Raportti
4210189290,6,Nordic journal of nursing research
4210173608,2,"Europäische Hochschulschriften. Reihe 21, Phonetik"
4210223004,2,Daehanyongjeopjeopapakoeji
4210177514,1,JPSDa
2764465404,1,Entrepreneurship research journal$bOnline
151807387,1,Journal of whiplash and related disorders
4210216087,1,JJS
4210221264,1,Odysseus
4210231507,2,Journal of Japan Society of Civil Engineers.
4210169164,1,FSR
4220651940,2,ICSIT
4210238764,1,ICF
4210219918,1,SAIR
4210209158,2,Jorjani biomedicine journal
4210184561,1,Proceedings of Islamic Pedagogical Faculty in Bihać
142725411,1,Journal of contemporary accounting and economics
201897412,2,Mélanges asiatiques
4210229885,2,JOSHAS
4210174076,1,Xəzər humanitar və social elmlər jurnalı
2736991187,3,Revista de la secretaría del Tribunal permanente de revisión del Mercado Común del Sur
4210241082,2,Hepatology and gastrointestinal disorders
4210181194,1,Sistemnye tehnologii
4210231120,2,Istoriâ. Èlektronnyj naučno-obrazovatelʹnyj žurnal
4210238095,2,Progress of physics (Weinheim. Print)
4210234736,1,Journal of antibody technology journal
4210221543,1,IJMLNCE
4210168604,1,Kompass.
4210179516,2,Bulletin D. Serikbayev of EKTU
4210195172,1,NMJ
4210232471,1,JERPS
3035383220,1,Official journal of WINFOCUS (World Interactive Network Focused on Critical UltraSound)
4210186066,3,Asian case reports in oncology
2764768178,2,JOFPH
4210185493,1,Revista surco sur
4210217186,1,Revista d'història de la filosofia catalana
2764925854,1,Chinese Journal of Computational Physics
4210211961,6,International annals of criminology =
2764702138,1,International law situation and documents
20368976,1,Journal associated with the Records of Early English Drama
4210186763,1,IJoCED
4210195401,2,Vestnik Kemerovskogo gosudarstvennogo universiteta
4210180125,2,KrV (2012. Internet)
4210236755,1,CJB
4210191333,2,Journal of food science and technology (Tokyo)
2764632379,1,JME
4210215564,1,Experimental and Clinical Hepatology
4210193492,1,Depression and anxiety journal
2764770108,1,China Citrus
4210214288,1,JCGO
4210214732,1,SBRN
125230230,1,IJNT
4210173335,3,Journal of Siberian Federal University. Chemistry
4210186697,1,Electronic Online Repository for Electroacoustic Music Analysis journal
4210172656,1,Applied mathematics and information sciences
4210185581,2,BS
4210228144,2,Профессионализм педагога: теоретические и методические аспекты
4220651001,2,Economy and Environment
2764419327,2,UALR L. Rev
4210175212,1,Proceedings of the ... European Conference on Turbomachinery Fluid Dynamics and Thermodynamics
4210199566,2,Journal of physics and mathematics
4210209549,1,JMES
4210176367,9,International Energy Agency oil information statistics
96577516,1,Journal of applied arts and health
4210184672,1,Jurnal Inovasi Sains dan Teknologi Kelautan
4210189120,2,Jurnal Kajian Al-Qur'an
4210201736,1,"International Journal of Doctrine, Judiciary and Legislation"
107313304,3,"Journal of conflict, security and development"
138446831,3,Institute of Electrical and Electronics Engineers transactions on advanced packaging
4210169992,6,Proceedings of the International Federation for Medical & Biological Engineering (CD-ROM)
4210211928,1,Perspectives psy (Paris)
2764680368,4,Social and environmental accounting journal
4210170350,1,Biomedicinskaâ inženeriâ i tehnologiâ
4210190173,2,IRENA
4210221027,1,Problems of nuclear power plants' safety and of Chornobyl
4210170970,1,Molekuliarnaia meditsina
190942573,1,"Mobilization, an international quarterly"
4210176578,1,Atti del SGM
2765072468,1,Chinese Journal of Contemporary Neurology and Neurosurgery
4210193550,1,Journal of Korean Academy of Oral And Maxillofacial implantology
4210236163,1,V.L. Komarov memorial lectures
4210175710,1,"Vox Scripturae, revista teológica internacional"
4210232807,2,Vestnik NVGU
4210229841,1,WerkstattGeschichte
49731288,2,DAO. Diseases of aquatic organisms (Internet)
81455967,1,MCB
4210169321,4,Society of Petroleum Engineers reservoir evaluation and engineering
4210189037,1,CRRAC
4210231078,1,I más diseño
4210195283,2,Current trends in clinical and medical imaging
4210168210,1,Gniezno European Studies
4210234181,1,International Journal of Basics and Applied Science
4210202517,2,EEE
140564781,2,Travail
4210226551,1,CS&CS
112518905,2,Nikka
2737843162,1,Knowledge Management Forum
4210189843,6,Morbidity and mortality weekly report.
4210173836,1,Incontri di studio. Istituto lombardo Accademia di scienze e lettere
16943743,1,Journal of the Institute for Vico Studies
4210203369,1,Actes de conférence
4210183422,2,Revista de la Escuela de Ciencias Sociales del Instituto Tecnológico de Costa Rica
4210192239,1,International postgraduate journal of philosophy
4210195929,1,Jurnal Arsitektur
4210168036,1,Arch surg
4220650856,1,Journal Socio Economics Agricultural
4210200489,2,Angewandte Linguistik
4210214962,1,IJSE
195430055,1,JPN
4210197587,1,The International Politics
2736949924,1,Jurnal kesehatan masyarakat
118104930,1,ICLC
4210178465,3,National Probation and Parole Association journal
4210232422,1,Diasporaforschung
4210225823,2,Dawriyyaẗ ʿilmiyyaẗ sanawiyyaẗ
2898268954,2,Le Phramacien hospitalier & clinicien
4210217782,1,Kidney360
130329595,2,Gesellschaft für Angewandte Mathematik und Mechanik-Mitteilungen (Weinheim)
4210171422,1,Revista Ideação
196034224,1,Sloan management review
4210202845,1,ANZJS
4210201310,2,"Jurnal ilmu-ilmu perairan, pesisir dan perikanan"
4210172156,1,Nihon Rinshō Geka-i-kai zasshi
4210213401,1,Bihang till Kongliga Svenska Vetenskaps-akademiens handlingar
114185612,1,Izvestii͡a Akademii nauk.
4210207876,1,Politeia
4210185864,1,AC
4210184491,4,Field trips for the 28th International Geological Congress
200882221,1,Wuli xuebao
4210175948,1,Jurnal ilmu-ilmu perikanan dan kelautan
4210206622,1,Jurnal manajemen pendidikan
36874608,3,Elektrotechnik und Informationstechnik (Print)
4210201236,1,Veterinary forensic sciences
114106686,1,International journal of research and method in education
2736525002,3,Zhishi guanli yu shuweihua xuexi: guoji zazhi
2738863998,2,Higher School's Pulse
4210204261,1,Russian journal of water transport
4210204544,1,CAJPH
2765068548,1,Horizons
2764653664,1,FTL
4210178474,2,Korean J. Syst. Zool.
4210181148,1,Vestnik Dnepropetrovskogo universiteta. Seriâ: Mehanika
4210228656,2,Vestnik Evrazijskogo nacionalʹnogo universiteta imeni L.N. Gumileva. Seriâ Biologičeskie nauki
29517557,1,CPILJ
2738126403,1,Fisheries science of Ukraine
4210224586,1,Journal of the association of Korean geographers
4210186199,1,NWPP
4210210594,1,Journal of cutaneous medicine
2765006744,1,South Africa journal of radiology
2764912284,2,IJAR
4210234491,1,Boletín Grupo de Estudios sobre la Crítica Literaria
23326474,1,J. differential geometry
31549366,1,AME (Oldendorf)
22371039,2,European public policy
4210187243,1,The Art
4210230937,2,Fertilization. In vitro IVF worldwide reproductive medicine genetics & stem cell biology
2737309663,1,Tropical Journal of Environmental  Sciences
2765019061,1,jurolsurg
2736316145,1,Jurnal Ilmu Pendidikan Ikatan Sarjana Pendidikan Indonesia
4210174695,1,JHER
187596836,2,GJ frontiers
4210206175,1,Scientific knowledge: methodology and technology
4210241006,4,Journal of community medicine and health care
13107535,4,Components and packaging technologies
2764477137,1,Lymphol (Stuttgart)
186564409,3,Audio
9810779,3,Physics
4210183360,1,PNJ
2736660454,1,"Open access rheumatology, research and reviews"
4210193761,2,Journal of convergence for information technology
920941,2,Color research and application
2764480370,2,IJATT
4210218024,1,Journal of arthritis research
4210178446,1,Springer Istituto Nazionale di Alta Matematica series
4210182294,3,Izvestiya of Saratov University. New series. Series: Chemistry. Biology. Ecology
4210196963,1,China Knowledge network
4210226874,1,Land & housing institute journal
4210180040,1,Montreal Neurological Institute open research
4210222103,4,Korean Journal of Physical Anthropology
4210179441,2,"Physical Education, Health, Recreation Journal"
1009102973,4,S und F
4210234998,1,"Stem cells and cloning, advances and applications"
2765077788,1,IJAUD
121408665,4,Public health forum (Print)
4210226995,1,Journal of Chinese language and literatur
116973605,1,JID symposium proceedings
4210182923,2,Jurnal Program Studi Pendidikan Sejarah
171045950,2,IJHCR
10874296,2,European Journal of Hospital Pharmacy Practice (Online)
4210222647,1,Russian Language and Literature
4210217127,1,Jurnal Kajian Keislaman
2765010150,1,Journal of commercial vehicles
4210184536,3,Materialy èlektronnoj tehniki. Izvestiâ vuzov
2738307327,1,Cuadernos Inter.c.a.mbio sobre Centroamérica y el Caribe
2739270446,2,Social and education history
4210183430,2,Bahana of journal public health
65364685,2,Journal of the American Medical Association internal medicine
4210189097,1,Nihon koko shindan gakkai zasshi
4210182300,1,Library Review
203619773,4,IEEE RBME
4210224708,1,MMH
8081180,1,PM
162673633,1,JWBH
2764736541,1,EJBM
2764845572,2,HKJR
149515068,3,IJI
4210177217,1,Cedar ethics
18727733,2,Institute of Mathematics and Its Applications journal of management mathematics
4210202402,1,Leicester Institute of Advanced Studies working paper
83624231,1,Software
4210199939,1,Jurnal Kedokteran Gigi Universitas Jember
4220651810,1,Proceedings of the ... International Seminar on Paste and Thickened Tailings
42260610,1,AJEMS
2764418002,2,Turkiye Klinikleri J Neurol-Special Topics
4210186840,2,Specialist periodical report.
16879113,1,IJP
2898239524,1,Current opinion in environmental science and health
4210188744,1,"Ponto de Vista, revista de educação e processos inclusivos"
180716411,2,Race & class :
176029047,1,Journal of human environmental studies
4210210281,1,JCN
106835946,1,Byzantinische Zeitschrift (Print)
4210198356,1,AMA. Virtual mentor
4210195308,2,RR
4210180069,1,Jurnal Penelitian
2737584477,2,Mediterranean journal of modeling and simulation
2764477354,1,SD
4220651342,1,JIEB
4210182985,1,Forensic Engineering
4210183997,1,JCN
162378596,3,Tydskrif vir literatuurwetenskap
4210204555,1,GJAE (Frankfurt)
2737646374,2,"Revista História, Debates e Tendências"
4210236422,1,Fonti storiche e letterarie. Edizioni cartacee e digitali
201767027,1,EPJ. Applied physics
4210207665,1,Journal of Education
192660949,2,FS
4210231622,1,JFD
4210194213,1,Systems & materials in architectural & urban research and technology environments
2738600312,1,Quantum information
4210233447,1,Journal of Lifelong Education.HRD
156266972,1,WJH
