concept_id,language_code,concept_international_name
3020728986,ko,뿌리
175457265,fa,سی‌ان‌سی
3020096462,sco,insurance
2908564923,zh,疾病調節抗風濕藥物
2987236452,sa,वायु परिवहन
157331469,cs,potenciální vorticita
2983609787,vls,Software implementation
74600772,jv,fungisida
2994362235,de,Trockenwald
125261785,uk,періодичне видання
519063684,yue,鈣
194222762,en,Query by Example
2778345807,sh,Barijum sulfat
557022819,zh,数码拓扑
880424,sh,Faktor stimulacije kolonije
2778978809,kn,ಮೋಂಬತ್ತಿ
118759142,it,diode-transistor logic
183222429,wuu,岩浆
2985199253,pt,energia solar
2988206411,eu,sormen
3019054536,fa,سرطان تخمدان
2775900799,zh,胆酸
2909072198,uz,Massaning atom birligi
30820588,zh-tw,草本植物
186268636,en-gb,Phage display
12843,kk,Гравитациялық сингулярлық
154936535,uk,гідрограф
158007255,ta,நிறமாலை பகுப்பாய்வி
2776391266,it,utero
2910993515,tr,ücretsiz klinik
2779978724,be-tarask,турбота
2780622394,ja,血鉄症
2778966251,fr,pont
184264201,eml,Nómmer naturèl
151484617,it,BACE1-AS
53991642,ta,உயிரி எரிபொருள்
54589662,gsw,Vietnamchrieg
2910802351,br,Chikungunya
2778316820,pl,system fotometryczny
2776403814,ar,تنكس بقعي
116569031,gl,Ligando
2994201839,fa,تبلیغات برخط
39238701,zh,计算基因组学
2781444538,hu,Hajátültetés
2778102346,sl,Ksantin-oksidaza
167055898,id,Linguistik terapan
2911164631,gcr,Asm
133437341,fr,philosophe marxiste
2778681941,nl,coroner
94931360,vro,Irratsionaalarv
68583231,ro,Scurt circuit
80191262,en-gb,Fragility
3020230634,ln,Atíbyotíki
557252395,es,diplomacia
35219183,crh-latn,Portugal tili
202270520,sh,Kalorimetrija
500400820,de,Thulium
2777631861,zh-hans,花鳉科
51244244,su,planét
195704467,uk,міміка
94795543,es,Proyecto Proteoma Humano
2992453875,ky,Бензол
2777794207,it,Cinnamomum
58489278,es,conjunto de datos
2993730151,pt,vértebra
199360897,de,Programmiersprache
2993216161,ga,ailse cholaireictach
2776069600,id,Mineralokortikoid
513196756,es,Control de acceso al medio
42866809,sr-ec,Фиксни трошак
22679943,hr,Standardna devijacija
203646042,lt,Fragmoplastas
2778976748,th,นิรโทษกรรม
198746922,el,Διαφορική λήψη
2781436638,zh-hans,粉虱科
2780549409,fi,Harlekiinileppäpirkko
2776818581,pt,Agente laranja
75599170,el,Tριτοταγής δομή πρωτεΐνης
56017942,th,ลอการิทึมธรรมชาติ
2778378574,fr,Anas
2778898898,id,Operator jaringan seluler
161987422,ckb,شلەی ئەلێکتڕۆڕیئۆلۆجیک
2908650547,gl,Intrinsics
2909529769,de,periphere Arterielle Verschlusskrankheit
101208852,fa,تغییر دین
159176650,bo,ས་ངོས་སྙོམས་ཐིག
164749845,zh-cn,环境影响评价
2776030137,zh-hant,蚤蠅
2776626494,cs,minulý čas
67649825,es,microscopio
2983191903,ms,pasang surut
2776807919,fr,lit médicalisé
2910173204,be,Кальцый
108439606,en,angular displacement
109888216,my,ဝယ်ယူနိုင်စွမ်းအား ကွာခြားမှုနှုန်း
2781449660,gl,Tormenta de po
2778444009,mwl,Colangiopancreatografie retrógrada andoscópica
194872599,az,Vahid Məbləğin Gələcək Dəyəri
13721787,sh,Vedanta
2779746161,gl,Androsterona
2778771215,zh,迷迭香酸
3019987054,ko,용량반응곡선
35534250,ru,философская антропология
2780861898,en,columbite
193235544,vo,Natanolavs
102607178,pt-br,mínimo múltiplo comum
194777461,pt,algoritmo para encontrar raiz
2778389096,en,rotenone
547727832,sgs,Liberalėzmos
3019431164,hif,Bared
2777122960,uk,Pogostemon
2779034229,ar,نعاس
2776268066,sco,sphalerite
2778327988,ast,Thunnus alalunga
82455628,eu,dentsitate erlatibo
2777935920,en-gb,Sleep apnea
2910857717,zh-hant,言語治療
96529984,zh-hans,半最大效应浓度
2910815217,tt,электролит
2781254084,it,Plectranthus
119599485,be,электратэхніка
2781414143,azb,لینزولید
91151737,uk,Екдизис
2908814187,ewo,kɔ̌s
112411267,tr,Dirichlet eta işlevi
2779889181,mk,Ставудин
2776733808,de,Ernährungssouveränität
2775992197,jv,Susu mentah
2775879999,ms,Meloidogyne arenaria
537843408,mk,управување со дигитални права
164304813,mg,Miratoerana
2778230131,sh,Keratan sulfat
2777811704,ru,Bacillus amyloliquefaciens
89805583,sr-ec,акцелерометар
178802073,te,వైమానికశాస్త్రం
2985527887,zh,音樂調整器
59364581,ur,سوالنامہ
2775844422,ro,Trufă
2777807008,nn,serinendopeptidase
2908587252,sh,Fluoresceinska angiografija
2781046721,vi,chế độ chính trị
71946232,fi,Allerød-kausi
16757182,io,Potenco
522180918,et,Avalik esinemine
15744967,hi,मानस शास्त्र
83762044,ar,رباعي الصبغيد-غ
2776176026,kk-cyrl,Окситоцин
2776349674,ga,Toitcheo ózóin
2776783082,azb,متانفرین
87865070,es,turgencia
2908636952,ar,مكاك ذيل الخنزير الجنوبي
2910796902,ar,نسيج طلائي
2776350087,mn,Яс
57341113,en,Vibration fatigue
2994426979,km,លីចូម
2909124115,pa,ਛਿਲਾ
2776660947,lt,Viršutinių galūnių skeletas
22547674,de,chemische Energie
3019616415,vi,liên bang
550623735,sq,Germaniumi
2992477034,nl,neurologie
2777091279,de,Spodoptera exigua
4746552,fa,عصب‌زایی
2781371782,nn,Leishmania mexicana
2779888511,he,גודש תנועה
2775855016,zh-hant,瀰漫性軸索損傷
2777852031,hu,liturgia
175909808,nov,etologia
147224247,pl,filtr Blooma
103709681,sr,Психофармакологија
2992972311,dty,दूध
2994403803,ky,Тушь
2994292351,sr,Хронична бубрежна инсуфицијенција
2994265754,az,İstilik mübadiləsi
3019398675,bar,Siadostasien
2991695451,vi,sốt
75380026,ca,mètode d'Euler
2780549409,zh-tw,異色瓢蟲
78854221,ca,òptica no lineal
2910972410,sat,ᱯᱟ.ᱨᱤ ᱨᱩᱣᱟ.
59000536,zh,振幅随偏移距的变化
3017995614,ro,cefalee
164731562,mk,Хигсов механизам
2983592243,sa,जङ्गमदूरभाषयन्त्रम्
174106034,cs,Mezibankovní trh
3716254,ru,теория коммуникации
149918038,ms,Masa karbon
2778499932,ru,Циклоалкены
129782007,zh-hant,歐幾里得幾何
60048249,tr,sözdizim
82327399,cs,dějiny hudby
500300565,ru,компьютерное моделирование
2780414542,ko,리케차
2994262451,sv,Ergometer
53104380,ta,அடிநிலை ஆற்றல்
2780422015,ru,предок
161813005,ky,Радиотелескоп
2911054351,lt,Prostata
2780504183,sv,Acipenser
5260166,kk,Кесектеу (металлургия)
2779779143,ar,إزالة التحسس
2779001537,ta,அக்கி அம்மை
3019775288,en,hand washing
161094330,uk,Матриця розсіяння
2992549467,hr,Vanjskotrgovinsko poslovanje
2908804808,eo,sifiliso
2776757364,tg,Гамбит
2780838596,azb,اروسیک اسید
2983069542,ml,വിപണി
1491633281,si,සෛලය
2779606280,it,cianammide
2778467254,ia,Cleanup
207206121,sh,Vršni kvark
173655357,en,digital divide
2777267915,uk,Стигматизація ожиріння
3018613153,ta,குடி நீர்
2776683971,ru,Андростендион
32062796,be-tarask,стылістыка
2983292776,nb,fellesforetak
2994238195,af,Infrastruktuur
2994072054,hu,vízi közlekedés
2776219046,ka,ნეირომედიატორი
177293861,bn,তড়িৎ ঋণাত্মকতা
2780379797,es,Tubo de flujo
513476851,ro,Dopamină
120665830,et,Optika
3018378255,gd,An Artaig
2778727959,ar,مصاوغة التريوز فسفات
2779729748,sv,One-step
2776645719,fi,Jamssikasvit
2777374534,it,amantadina
2909365256,ga,Artairiscléaróis
2779898141,es,cardo
96214315,uk,унітарна матриця
3018239782,es,disco intervertebral
123579102,sr-ec,глуон
97137487,ml,പൂർണ്ണസംഖ്യ
2909374918,ar,تبرع بالأعضاء
191163429,pt,SP3
75892298,lt,Vandens nuotėkis
2781391353,war,Beauveria bassiana
55932262,nl,pijnladder
2777734688,tr,Koni salyangozu
2780590118,de,Dyschezie
3020479747,et,Magu
2779304562,es,Esfalerón
92832382,pl,addycja
2780590819,pt,Amaranthaceae
2781026492,zh-hans,丛枝菌根
25023664,es,matriz de Hankel
49409089,fr,Discrimination tactile
159403335,ru,словоизменение
2776880894,zh,抗組織胺藥
3019530640,ta,பால்
2910359755,et,HIV
101531171,ar,النمذجة الرياضية للأمراض المعدية
2777534236,de,Taenia
111766609,sa,गेओथेर्मल् ग्रदिएन्त्
89267518,zh-cn,心理语言学
2781358431,eo,memasertado
58395597,en,Red soil
2909948168,zh-hk,齲齒
67514181,bar,Schoileistung
2781198719,en,Facetectomy
2991954942,io,Divina Commedia
2908826020,zh-hk,擴散磁振造影
2993086161,ca,Projecte Manhattan
2780295536,pl,Galato
2909895380,lt,Patarškiniai
3020598108,pt,sobrepeso
78592999,cs,stykač
40605704,ja,シフト・シェア分析
101216236,th,การสงครามเคมี
111233374,sr-ec,Таутомер
2992937881,bxr,Газификаци
2781184567,lv,Monocīti
2776394524,zh,直竇
2910317908,ga,Éidéime
2983413640,ga,scoil stáit
195597517,bs,Alternativni red
19235068,krc,Бенгал тил
47056694,de,Chronotyp
2780668135,sh,O'Connor
139268390,fa,رهبران عقیده
2779881037,nv,Wóónaalzheehí atsʼǫǫsígíí
2780114079,sk,Urán
2776556313,en,downtown
12269588,yue,網絡傳輸協議
2911164631,oc,asma
2778761576,ga,leamhan giofógach
99649442,nl,isotoop van stikstof
2779983558,sa,नाभिः
2778165684,zh-sg,网络社区
156103551,el,σχέση ισοδυναμίας
2777229588,vi,Biotit
192183473,sk,Determinizmus
2779039943,he,קונצנזוס מדעי
2778560701,ja,ニューレグリン1
104202773,es,RPS6KB1
2776667301,uk,HSF1
26099304,zh-hans,新仙女木期
2909380610,af,gewas
154556556,nb,Multitasking
2779700951,tg,Пулпит
17599544,kk,Гамма-сәуле шығару
2776691197,oc,Caesalpinioideae
119155504,de,Saturnringe
2780446828,or,ଅବତାର
2779415040,zh-hant,栗鼠屬
2778324211,fi,katkat
2781427961,hu,emberi szem
18003601,zh-hant,同倫球面
556758197,nl,monetaire economie
125080357,ro,graf complet
2776190662,te,వడ్రంగి పిట్ట
194241460,da,Processing
12267149,bg,Машина с поддържащи вектори
2777209242,en-ca,Stock market crash
2780689484,tl,Bakuna sa trangkaso
2779813137,oc,Pholidota
190474826,es,Sistema cuántico abierto
194179716,sv,Hornfels
2776910305,sk,Synergetika
2909906576,ro,Țesut adipos
2778763365,sh,Ekonomsko čudo
136020623,lt,Invazinė rūšis
31081114,de,Blasformen
2991818253,lmo,Ingranaj
102019270,ar,صاروخ ذو وقود صلب
2779913364,pnb,سواحلی
2780153486,war,Albizia
504270822,an,Níquel
2779482390,th,หลอดเลือดแดงเล็ก
139679275,vec,Clima oceanico
3019953208,btm,Rusia
2987512134,es,Lifestyle
2778815482,nl,Streptococcus iniae
2778505543,mk,здравец
2993700298,kk-kz,Исламдық банкинг
172147287,en-ca,outbreeding depression
127882809,he,מד רוח
3020437955,bar,Bluad
186379835,pl,mila
2776462128,nn,halsbrann
2778730726,hy,Գենային բանկեր
2779035793,ta,பாசில்லஸ் துரிஞ்சியென்சிஸ்
2777858879,zh-hk,碳酸
3017658105,cy,Samoa America
2779841212,lv,Jörg
2775982562,fa,مدار پل
2780587432,fa,متدهای توسعه
166941617,fi,SNF
2780097091,it,Halimeda
2778859668,es,síndrome respiratorio agudo severo
2993716885,zh-tw,住宅區
50820777,pt,hipercubo
151505824,zh-hans,固氧
40586070,zh,現代語言
2780955776,de,Atemregler
46721173,it,Endocannabinoidi
2781358709,en,vacuum pump
100342038,ky,Адабият теориясы
2993621735,arz,ازاز
2777753580,oc,signe clinic
2779432606,en-ca,loan agreement
170240278,ar,FOXM1
3017901848,en,tissue and organ harvesting
183178474,ar,الملكية المشتركة
2777803345,nn,fokal epilepsi
2779281540,de,Krankheit des zentralen Nervensystems
183300977,sk,Križiak
503872463,eu,Urrutiko hezkuntza
103726522,zh-cn,家庭社会学
2910482119,de,Angiotensin-konvertierendes Enzym
2777869876,fr,Enlèvement de l'Église
3020225985,ca,propietat estatal
2910675294,kg,Invasive procedure
2910479360,sa,लवणम्
109714416,fi,mesopaussi
2781338262,pt,cumarina
2780366471,pl,Pierwotna marskość żółciowa wątroby
2776821674,he,אלרגיה לניקל
187911381,pt,nanorrobótica
165341840,yo,Orílẹ̀-èdè àdádúró
2909797790,eu,transaktinido
2775862043,fi,Xanthomonas axonopodis
2993724205,sv,språk
2909735910,it,IgA
2780518787,zh-cn,拟青霉属
191413810,zh-cn,贝叶斯分级模型
3017976582,zh,疗法
2779291864,uk,Rhodospirillaceae
2909255381,nn,warfarin
160448771,eo,fagocitado
118365987,fa,انتگرال‌گیری جزء به جزء
2778602366,ia,Murine norovirus
2778367240,en-gb,precocious puberty
2994085863,zh-cn,细胞外高分子物质
2994423619,sah,Тыhы түөсаhа
2908664823,de-ch,Grüne Minze
2778519636,ca,Aspergillus ochraceus
2779179568,pt,Atriplex
2993248092,sr,Поларни региони
548442186,pt,xenón
2909431760,en,peripheral neuropathy
2777149368,sh,Pet dinastija i Deset kraljevstava
2778583558,uk,Повторне використання коду
2993833708,tt-cyrl,этник төркем
2778977261,uk,Вуглеводи
100643331,eo,aro de ĉiuj subaroj
2780623531,eu,Irlandako gaelera
2983643213,an,Influence function
2776174234,uz,Albuminuriya
172659308,en,nociceptor
83415579,is,Ferill
94523830,sl,Sistem linearnih enačb
2780985876,de-ch,Adler
2778917060,arz,كابياء
128319531,ckb,ئەنزیمی کەرتکەر
2984876570,gl,Océano Pacífico
148292158,ro,Orizont de evenimente
2777545354,id,kecemasan sosial
543908354,ms,sains sosial
2992437359,rm,Free carrier
2776481522,ky,космос аппараты
64162976,vi,Lỗ vành nhật hoa
138827492,pt,processamento de dados
3017857402,ary,ييمن متطرّف
205649164,tr,coğrafya
142669718,sr,цитоскелет
2778305236,mk,OpenGL
2778077901,min,Palainan kakobeh
2778218060,zh-hk,罌粟科
2992972558,la,Tumor telarum haematopoeticarum lymphoidearumque
2987423310,es,The Wizard of Oz
2779211810,en,azetidine
3449773,pt-br,Melanopsina
28472234,hy,Իրական ժամանակի օպերացիոն համակարգեր
184054246,ca,Aldolasa B
2778671685,mi,tohutaka
2780445216,id,Isospora
2989277613,eto,mə̀ndím
2777334355,ca,bromelaïna
2910179533,kk-kz,Акупунктура
2910444461,zh-cn,全肺切除术
2776491502,pl,Eukaliptus gałkowy
2775962983,ta,உளி
2778774626,lv,Filipa līkne
2992800306,vep,Demokratii
2778157034,de,Sorghumhirsen
199238424,zh,惠勒－德威特方程式
2777075361,ja,アジピン酸エステル
142456435,ja,ヌミノース
2988455589,hu,szívritmuszavar
2778019707,de,Kurzumtriebsplantage
106289968,ar,مصيدة أيونية
172713675,en,multivariate t-distribution
2910416839,ba,Биохимия
2781417161,zh,米替福新
205783811,wo,Cuub
188721877,zh-hk,巴
2776255418,pt,Ginkgoales
138060521,zh-hans,奇异期權
2777012970,nl,Respiratory Medicine
2780030894,et,Neuroos
122332657,hy,Քվանտային ներդաշնակ օսցիլյատոր
24590219,zh-hant,長期記憶
175025494,kk,Пайыздық мөлшерлеме
2781087836,fa,کارخانه ذوب فلز
123640240,pt,message oriented middleware
560292,de,Fixes Kapital
72497813,en,Implementation research
2779005484,be,сацыяльнае месца
90134679,fr,Transcortine
54207081,kk-cn,∇
541850076,ur,اشوریہ
2993928099,nb,psykoanalyse
2779355694,ja,長い19世紀
2780820263,la,Lutjanidae
2911218072,el,καρκίνος του οισοφάγου
2777185649,az,Köndələlən mielit
2778793789,be,Куніцы
2778256501,ur,لحمومہ
2992397963,ar,كائن لاهوائي
2780310893,so,Yoolal
2779631027,ast,Digenea
2777588181,de,Fludioxonil
118687296,fi,Quorum sensing
2778394091,bg,задна церебрална артерия
3020580240,de,Sachverständiger
2776808436,be-tarask,Кружганак
146880194,yue,運算金融學
139066938,sco,radical
2779476251,sr,Silicijum oksinitrid
2992252252,koi,Ловкылӧм
177066171,fr,Universal Plug and Play
2778177487,nn,Porphyra
2910530332,ru,Истмико-цервикальная недостаточность
135903288,ar,مخروط النمو
15553842,kk-cyrl,Пролетариат гегемониясы
2776501734,pt,Anax imperator
23917780,es,ecuación algebraica
2781172350,kk,Атрофия
2778328168,pt,Podospora anserina
2781087876,en-gb,Abrus precatorius
172688022,nl,isotoop van kalium
3020340455,fa,شیمی‌درمانی
3020028006,te,ఈ-మెయిల్
2778360019,es,vals
2911096953,sr,морал
2909629968,vec,otorinołaringołoxia
114289077,yue,統計模型
2993713153,fi,Verisolu
86803240,fi,biologia
2993137673,pap,pobreza
2777725853,es,estricnina
2777328355,jv,feromon
2776109033,pl,Akkermansia
